Action: improve | review | Learn | conjugate | listen | compose | errors
Result: new | familiar | known | 0 | 0.5 | 1
sDay: sprintDay ; A/P: active | passive ; warning: starting row = 5 is fixed
ID	ACTION	RESULT	DURATION	SDAY	A/P
2966	verbs	1	2	8	a
3058	verbs	1	1	8	p
3098	verbs	1	6	8	a
2957	verbs	1	2	8	a
3284	listen	0	18	8	p
3143	listen	1	9	8	p
3289	listen	1	8	8	p
3456	listen	1	16	8	p
3475	listen	1	11	8	p
3129	listen	1	7	8	p
3218	listen	1	10	8	p
3299	listen	1	5	8	p
3248	listen	1	9	8	p
3151	listen	1	5	8	p
3501	listen	1	6	8	p
3314	listen	1	5	8	p
3413	listen	1	7	8	p
3453	listen	1	10	8	p
3517	listen	1	6	8	p
3202	listen	1	4	8	p
3312	listen	1	5	8	p
3502	listen	1	6	8	p
3265	listen	1	18	8	p
3177	listen	1	5	8	p
0	listen	1	60	8	p
2731	compose	1	7	8	a
2788	compose	1	3	8	a
2733	compose	1	2	8	a
2801	compose	1	23	8	a
2689	compose	1	3	8	a
2692	compose	1	4	8	a
2812	compose	1	2	8	a
2739	compose	1	4	8	a
2713	compose	1	3	8	a
2747	compose	1	3	8	a
2725	compose	0	6	8	a
2773	compose	1	7	8	a
2809	compose	1	6	8	a
2782	compose	1	8	8	a
2760	compose	1	3	8	a
2759	compose	1	4	8	a
2730	compose	1	3	8	a
2738	compose	1	7	8	a
2787	compose	1	7	8	a
2818	compose	1	5	8	a
579	learn	k	7	8	a
580	learn	k	5	8	a
581	learn	k	5	8	a
582	learn	k	4	8	a
583	learn	k	6	8	a
584	learn	k	4	8	a
585	learn	k	4	8	a
586	learn	k	5	8	a
587	learn	k	5	8	a
588	learn	k	6	8	a
589	learn	k	5	8	a
590	learn	k	4	8	a
591	learn	k	8	8	a
592	learn	n	8	8	a
593	learn	k	6	8	a
594	learn	k	4	8	a
595	learn	k	5	8	a
596	learn	k	6	8	a
597	learn	k	9	8	a
598	learn	k	6	8	a
599	learn	k	5	8	a
600	learn	n	7	9	a
601	learn	k	4	9	a
602	learn	k	4	9	a
603	learn	k	5	9	a
604	learn	k	4	9	a
605	learn	k	6	9	a
606	learn	k	8	9	a
607	learn	k	5	9	a
608	learn	k	4	9	a
609	learn	k	6	9	a
610	learn	k	4	9	a
611	learn	k	4	9	a
612	learn	k	6	9	a
613	learn	f	31	9	a
614	learn	k	6	9	a
615	learn	k	4	9	a
616	learn	k	4	9	a
617	learn	k	5	9	a
618	learn	k	5	9	a
619	learn	k	4	9	a
620	learn	n	7	9	a
621	learn	k	4	9	a
622	learn	k	4	9	a
623	learn	k	4	9	a
624	learn	k	7	9	a
625	learn	k	4	9	a
626	learn	n	6	9	a
627	learn	k	4	9	a
628	learn	k	4	9	a
629	learn	k	6	9	a
630	learn	k	6	9	a
631	learn	k	13	9	a
632	learn	k	4	9	a
633	learn	k	4	9	a
634	learn	k	4	9	a
635	learn	k	5	9	a
636	learn	k	4	9	a
637	learn	k	4	9	a
638	learn	k	4	9	a
639	learn	k	6	9	a
640	learn	k	5	9	a
641	learn	k	7	9	a
642	learn	k	6	9	a
643	learn	k	6	9	a
644	learn	k	4	9	a
645	learn	k	4	9	a
646	learn	k	30	9	a
647	learn	k	5	9	a
648	learn	k	4	9	a
649	learn	k	5	9	a
650	learn	k	4	9	a
651	learn	k	4	9	a
652	learn	k	6	9	a
653	learn	k	6	9	a
654	learn	k	5	9	a
655	learn	k	4	9	a
656	learn	k	6	9	a
657	learn	k	24	9	a
658	learn	k	5	9	a
659	learn	k	5	9	a
660	learn	k	5	9	a
661	learn	k	4	9	a
662	learn	k	5	9	a
663	learn	k	9	9	a
664	learn	k	6	9	a
665	learn	k	5	9	a
666	learn	k	4	9	a
667	learn	k	4	9	a
668	learn	k	10	9	a
669	learn	k	6	9	a
670	learn	k	5	9	a
671	learn	k	19	9	a
672	learn	k	6	9	a
673	learn	k	6	9	a
674	learn	n	9	9	a
675	learn	k	5	9	a
600	learn	linked	7	9	a
620	learn	linked	5	9	a
626	learn	linked	4	9	a
674	learn	linked	6	9	a
26	review	1	9	9	a
27	review	1	7	9	a
28	review	1	5	9	a
30	review	1	6	9	a
31	review	1	4	9	a
77	review	1	3	9	a
82	review	1	3	9	a
93	review	1	2	9	a
94	review	1	6	9	a
104	review	1	4	9	a
146	review	1	6	9	a
150	review	1	3	9	a
406	review	1	4	9	a
419	review	1	4	9	a
424	review	1	11	9	a
432	review	1	4	9	a
435	review	1	6	9	a
453	review	1	4	9	a
454	review	1	5	9	a
468	review	1	5	9	a
474	review	1	5	9	a
475	review	1	8	9	a
484	review	1	3	9	a
499	review	1	5	9	a
502	review	1	3	9	a
508	review	1	5	9	a
514	review	1	3	9	a
519	review	1	4	9	a
520	review	1	6	9	a
532	review	1	3	9	a
546	review	1	2	9	a
550	review	1	3	9	a
555	review	0	10	9	a
561	review	1	4	9	a
572	review	1	6	9	a
577	review	0	4	9	a
592	review	0	62	9	a
3038	verbs	0	16	9	A
3038	verbs	0	17	9	A
3051	verbs	0	9	9	A
2876	verbs	0	8	9	A
2851	verbs	0	18	9	A
2853	verbs	1	5	9	A
3089	verbs	1	11	9	A
3046	verbs	1	7	9	A
2984	verbs	1	5	9	A
3040	verbs	1	6	9	A
3050	verbs	1	3	9	A
2897	verbs	0	16	9	A
2873	verbs	1	7	9	A
3091	verbs	1	9	9	A
2874	verbs	1	6	9	A
3042	verbs	1	6	9	A
2924	verbs	1	11	9	A
2985	verbs	1	6	9	A
2854	verbs	1	5	9	A
2875	verbs	1	8	9	A
3049	verbs	1	8	9	A
0	verbs	1	0	9	p
0	verbs	1	0	9	p
0	verbs	1	0	9	p
2914	verbs	1	6	9	p
2887	verbs	1	7	9	p
3073	verbs	1	3	9	p
3032	verbs	1	7	9	p
2870	verbs	1	3	9	p
3103	verbs	1	6	9	a
3114	verbs	1	5	9	a
3112	verbs	1	4	9	a
3106	verbs	1	2	9	p
3075	verbs	1	5	9	a
3115	verbs	1	2	9	p
3105	verbs	1	2	9	p
2925	verbs	1	5	9	a
2848	verbs	1	7	9	a
3074	verbs	1	2	9	p
3107	verbs	1	4	9	a
2913	verbs	1	9	9	a
2888	verbs	1	3	9	p
3113	verbs	1	2	9	p
2892	verbs	1	5	9	a
3133	listen	1	8	9	p
3233	listen	1	17	9	p
3502	listen	1	7	9	p
3192	listen	1	9	9	p
3464	listen	1	12	9	p
3336	listen	1	5	9	p
3126	listen	1	5	9	p
3495	listen	1	17	9	p
3434	listen	1	17	9	p
3366	listen	1	6	9	p
3383	listen	1	8	9	p
3486	listen	1	6	9	p
3413	listen	1	5	9	p
3516	listen	1	6	9	p
3204	listen	1	11	9	p
3298	listen	1	10	9	p
3179	listen	1	18	9	p
3159	listen	1	7	9	p
3224	listen	1	5	9	p
3433	listen	1	13	9	p
0	listen	1	36	9	p
2808	compose	1	4	9	a
2793	compose	0	14	9	a
2713	compose	1	5	9	a
2821	compose	1	7	9	a
2769	compose	1	4	9	a
2737	compose	1	5	9	a
2689	compose	1	2	9	a
2693	compose	1	6	9	a
2782	compose	1	6	9	a
2743	compose	0	8	9	a
2697	compose	1	7	9	a
2843	compose	1	2	9	a
2762	compose	1	11	9	a
2791	compose	1	2	9	a
2773	compose	1	3	9	a
2687	compose	1	5	9	a
2736	compose	1	2	9	a
2691	compose	1	9	9	a
2825	compose	1	3	9	a
2756	compose	1	2	9	a
2957	verbs	1	3	9	A
2874	verbs	1	5	9	A
3052	verbs	1	2	9	A
3121	verbs	1	2	9	A
2920	verbs	1	2	9	A
2961	verbs	1	1	9	A
3037	verbs	1	4	9	A
2883	verbs	1	2	9	A
2969	verbs	1	2	9	A
3109	verbs	1	2	9	A
2897	verbs	1	3	9	A
2982	verbs	1	4	9	A
3099	verbs	1	4	9	A
3007	verbs	1	4	9	A
2934	verbs	1	2	9	A
3058	verbs	1	1	9	A
3110	verbs	1	4	9	A
3104	verbs	1	9	9	A
2876	verbs	1	6	9	A
3033	verbs	1	3	9	A
0			0		
0	verbs	1	0	9	p
0	verbs	1	0	9	p
310	review	1	6	10	a
363	review	1	4	10	a
366	review	1	8	10	a
375	review	1	7	10	a
376	review	1	7	10	a
377	review	1	13	10	a
378	review	0	11	10	a
384	review	1	5	10	a
399	review	1	2	10	a
401	review	1	4	10	a
600	review	1	5	10	a
620	review	1	8	10	a
626	review	1	4	10	a
674	review	1	5	10	a
676	learn	k	7	10	a
677	learn	k	6	10	a
678	learn	k	5	10	a
679	learn	k	5	10	a
680	learn	k	6	10	a
681	learn	k	4	10	a
682	learn	k	5	10	a
683	learn	k	6	10	a
684	learn	k	4	10	a
685	learn	k	5	10	a
686	learn	k	5	10	a
687	learn	k	4	10	a
688	learn	k	6	10	a
689	learn	k	5	10	a
690	learn	k	4	10	a
691	learn	k	5	10	a
692	learn	k	5	10	a
693	learn	k	5	10	a
694	learn	k	5	10	a
695	learn	k	6	10	a
696	learn	k	8	10	a
697	learn	k	9	10	a
698	learn	k	4	10	a
699	learn	k	4	10	a
700	learn	k	4	10	a
701	learn	k	7	10	a
702	learn	k	15	10	a
703	learn	k	32	10	a
704	learn	k	8	10	a
705	learn	k	30	10	a
706	learn	k	4	10	a
707	learn	k	4	10	a
708	learn	k	4	10	a
709	learn	k	4	10	a
710	learn	k	40	10	a
711	learn	k	6	10	a
712	learn	k	4	10	a
713	learn	k	5	10	a
714	learn	k	4	10	a
715	learn	k	4	10	a
716	learn	k	5	10	a
717	learn	n	10	10	a
718	learn	k	4	10	a
719	learn	k	7	10	a
720	learn	k	4	10	a
721	learn	k	6	10	a
722	learn	k	31	10	a
723	learn	k	16	10	a
724	learn	k	4	10	a
725	learn	n	10	10	a
726	learn	n	21	10	a
727	learn	k	5	10	a
728	learn	k	6	10	a
729	learn	k	5	10	a
730	learn	k	6	10	a
731	learn	k	7	10	a
732	learn	k	5	10	a
733	learn	k	17	10	a
734	learn	k	6	10	a
735	learn	k	4	10	a
736	learn	k	5	10	a
737	learn	k	25	10	a
738	learn	n	6	10	a
739	learn	k	7	10	a
740	learn	k	6	10	a
741	learn	k	7	10	a
742	learn	n	9	10	a
743	learn	k	5	10	a
744	learn	k	4	10	a
745	learn	k	26	10	a
746	learn	k	4	10	a
747	learn	k	10	10	a
748	learn	k	6	10	a
749	learn	k	6	10	a
750	learn	k	5	10	a
717	learn	linked	8	10	a
725	learn	linked	4	10	a
726	learn	linked	4	10	a
738	learn	linked	5	10	a
742	learn	linked	4	10	a
2943	verbs	1	5	10	p
3083	verbs	1	3	10	a
3093	verbs	1	6	10	a
2903	verbs	1	3	10	p
2874	verbs	0	8	10	a
3122	verbs	1	5	10	a
2925	verbs	1	4	10	a
3082	verbs	1	5	10	p
2963	verbs	1	2	10	a
2851	verbs	1	13	10	a
2950	verbs	1	4	10	a
2975	verbs	1	3	10	a
2991	verbs	1	3	10	p
2952	verbs	1	2	10	p
3107	verbs	1	4	10	p
2913	verbs	1	5	10	p
3058	verbs	1	6	10	p
2939	verbs	1	2	10	p
2853	verbs	1	5	10	a
2932	verbs	1	2	10	p
0	verbs	1	36	10	p
3040	verbs	1	6	10	p
2962	verbs	1	4	10	a
2902	verbs	1	6	10	a
3059	verbs	1	2	10	p
2939	verbs	1	1	10	p
3010	verbs	1	1	10	p
2966	verbs	1	1	10	a
3077	verbs	1	2	10	p
2920	verbs	1	1	10	a
2910	verbs	1	2	10	p
2941	verbs	1	1	10	a
2876	verbs	1	7	10	p
3045	verbs	1	2	10	a
3053	verbs	1	1	10	p
3083	verbs	1	2	10	a
3013	verbs	1	5	10	a
3052	verbs	1	3	10	p
3060	verbs	1	4	10	a
2949	verbs	1	1	10	p
3086	verbs	1	24	10	a
3220	listen	1	20	10	p
3417	listen	1	63	10	p
3395	listen	1	8	10	p
3462	listen	1	7	10	p
3222	listen	1	8	10	p
3272	listen	1	26	10	p
3486	listen	1	4	10	p
3485	listen	1	5	10	p
3446	listen	1	6	10	p
3243	listen	1	8	10	p
3244	listen	1	7	10	p
3246	listen	1	8	10	p
3187	listen	1	8	10	p
3305	listen	1	5	10	p
3149	listen	1	8	10	p
3133	listen	1	7	10	p
3128	listen	1	13	10	p
3301	listen	1	10	10	p
3279	listen	1	6	10	p
3517	listen	1	9	10	p
0	listen	1	37	10	p
2838	compose	1	10	10	a
2770	compose	1	11	10	a
2795	compose	1	4	10	a
2761	compose	1	5	10	a
2689	compose	1	3	10	a
2791	compose	1	2	10	a
2836	compose	1	2	10	a
2803	compose	1	7	10	a
2755	compose	1	11	10	a
2785	compose	1	3	10	a
2843	compose	1	2	10	a
2741	compose	1	3	10	a
2691	compose	1	5	10	a
2778	compose	1	2	10	a
2739	compose	1	4	10	a
2749	compose	1	4	10	a
2692	compose	1	5	10	a
2732	compose	1	11	10	a
2806	compose	1	4	10	a
2726	compose	1	7	10	a
0	verbs	1	0	10	p
0	verbs	1	0	10	p
0	verbs	1	0	10	p
3285	listen	1	6	10	p
3500	listen	1	6	10	p
3417	listen	1	14	10	p
3478	listen	1	3	10	p
0	listen	1	3	10	p
0	listen	1	0	11	p
0	listen	1	0	11	p
3007	verbs	1	6	11	a
2980	verbs	1	4	11	p
3045	verbs	1	1	11	p
3078	verbs	1	2	11	p
2918	verbs	1	3	11	a
2997	verbs	1	2	11	p
3124	verbs	1	2	11	a
2869	verbs	1	5	11	p
3119	verbs	1	5	11	a
2991	verbs	1	2	11	a
2992	verbs	1	3	11	a
3122	verbs	1	3	11	a
2996	verbs	1	1	11	p
3002	verbs	1	5	11	p
3017	verbs	1	4	11	p
3034	verbs	1	5	11	a
2998	verbs	1	2	11	a
2895	verbs	1	4	11	p
2970	verbs	1	2	11	a
3121	verbs	1	3	11	a
3501	listen	1	25	11	p
3512	listen	1	15	11	p
3317	listen	1	5	11	p
3433	listen	1	4	11	p
3493	listen	1	7	11	p
3387	listen	1	9	11	p
3160	listen	1	4	11	p
3135	listen	1	7	11	p
3532	listen	1	10	11	p
3259	listen	1	6	11	p
3438	listen	1	9	11	p
3221	listen	1	9	11	p
3521	listen	1	6	11	p
3350	listen	1	5	11	p
3403	listen	1	16	11	p
3370	listen	1	9	11	p
3149	listen	1	17	11	p
3430	listen	1	6	11	p
3301	listen	1	12	11	p
3460	listen	1	7	11	p
0	listen	1	31	11	p
2727	compose	0	19	11	a
2747	compose	1	8	11	a
2817	compose	1	7	11	a
2765	compose	1	17	11	a
2698	compose	1	3	11	a
2732	compose	0	17	11	a
2726	compose	1	4	11	a
2770	compose	0	15	11	a
2710	compose	1	9	11	a
2689	compose	1	3	11	a
2694	compose	0	14	11	a
2830	compose	1	3	11	a
2790	compose	1	5	11	a
2714	compose	0	10	11	a
2762	compose	1	5	11	a
2815	compose	1	10	11	a
2721	compose	1	30	11	a
2746	compose	0	9	11	a
2719	compose	0	8	11	a
2715	compose	1	9	11	a
3047	verbs	1	10	11	a
2906	verbs	1	3	11	p
3001	verbs	1	4	11	p
2975	verbs	1	10	11	a
2985	verbs	0	9	11	a
2950	verbs	1	4	11	a
3103	verbs	1	3	11	p
3110	verbs	1	6	11	a
2889	verbs	1	6	11	p
2879	verbs	1	4	11	p
2942	verbs	1	5	11	a
3083	verbs	1	2	11	a
2970	verbs	1	9	11	p
3000	verbs	1	2	11	p
2868	verbs	1	3	11	p
2991	verbs	1	2	11	p
2904	verbs	1	1	11	p
2911	verbs	1	2	11	p
3101	verbs	1	2	11	p
2850	verbs	1	1	11	a
3466	listen	1	8	11	p
3511	listen	1	5	11	p
3330	listen	1	12	11	p
3408	listen	1	15	11	p
3217	listen	1	5	11	p
3296	listen	1	26	11	p
3125	listen	1	8	11	p
3379	listen	1	41	11	p
3288	listen	1	13	11	p
3213	listen	1	6	11	p
3536	listen	1	8	11	p
3519	listen	1	5	11	p
3365	listen	1	9	11	p
3521	listen	1	5	11	p
3278	listen	1	7	11	p
3177	listen	1	6	11	p
3391	listen	1	8	11	p
3134	listen	1	5	11	p
3529	listen	1	10	11	p
3160	listen	1	10	11	p
0	listen	1	29	11	p
2761	compose	1	17	11	a
2710	compose	1	9	11	a
2843	compose	1	4	11	a
2837	compose	1	14	11	a
2767	compose	1	4	11	a
2793	compose	1	11	11	a
2744	compose	1	3	11	a
2773	compose	1	19	11	a
2768	compose	1	4	11	a
2727	compose	1	6	11	a
2797	compose	1	3	11	a
2775	compose	1	7	11	a
2809	compose	1	5	11	a
2749	compose	1	3	11	a
2840	compose	1	3	11	a
2812	compose	1	6	11	a
2790	compose	1	18	11	a
2777	compose	1	3	11	a
2713	compose	1	4	11	a
2772	compose	1	4	11	a
218	review	1	10	12	a
406	review	1	4	12	a
419	review	1	3	12	a
424	review	1	7	12	a
432	review	1	4	12	a
435	review	1	4	12	a
453	review	1	3	12	a
454	review	1	3	12	a
468	review	1	6	12	a
474	review	1	3	12	a
475	review	1	16	12	a
484	review	1	5	12	a
499	review	1	4	12	a
502	review	1	3	12	a
508	review	1	22	12	a
3118	verbs	1	3	12	a
2934	verbs	1	2	12	p
2919	verbs	1	36	12	p
3004	verbs	1	4	12	p
2882	verbs	1	2	12	a
3076	verbs	1	2	12	p
3032	verbs	1	5	12	a
3029	verbs	1	3	12	p
3058	verbs	1	1	12	a
2895	verbs	1	4	12	a
3106	verbs	1	3	12	a
2883	verbs	1	2	12	a
3016	verbs	1	1	12	p
2994	verbs	1	3	12	a
3068	verbs	1	2	12	p
2952	verbs	1	1	12	p
2862	verbs	1	3	12	p
2965	verbs	1	1	12	p
2874	verbs	1	3	12	p
3044	verbs	1	7	12	p
0	verbs	1	16	12	p
3370	listen	1	8	12	p
3447	listen	1	5	12	p
3460	listen	1	8	12	p
3222	listen	1	14	12	p
3527	listen	1	7	12	p
3295	listen	1	4	12	p
3526	listen	1	6	12	p
3459	listen	1	4	12	p
3269	listen	1	8	12	p
3288	listen	1	3	12	p
3376	listen	1	19	12	p
3224	listen	1	4	12	p
3390	listen	1	5	12	p
3138	listen	1	6	12	p
3440	listen	1	6	12	p
3366	listen	1	6	12	p
3386	listen	1	4	12	p
3320	listen	1	6	12	p
3309	listen	1	5	12	p
3326	listen	1	5	12	p
0	listen	1	35	12	p
3459	listen	1	4	12	p
3194	listen	1	8	12	p
3136	listen	1	24	12	p
3511	listen	1	5	12	p
3515	listen	1	18	12	p
3264	listen	1	6	12	p
3460	listen	1	12	12	p
3197	listen	1	11	12	p
3254	listen	1	23	12	p
3145	listen	1	12	12	p
3290	listen	1	12	12	p
3402	listen	1	8	12	p
3170	listen	1	12	12	p
3438	listen	1	7	12	p
3160	listen	1	4	12	p
3225	listen	1	11	12	p
3251	listen	1	6	12	p
3444	listen	1	8	12	p
3463	listen	1	7	12	p
3392	listen	1	4	12	p
0	listen	1	60	12	p
2753	compose	1	4	12	a
2831	compose	0	10	12	a
2767	compose	1	5	12	a
2814	compose	1	3	12	a
2731	compose	1	4	12	a
2768	compose	1	2	12	a
2761	compose	1	3	12	a
2771	compose	1	5	12	a
2830	compose	1	19	12	a
2717	compose	0	6	12	a
2827	compose	1	6	12	a
2843	compose	1	3	12	a
2739	compose	1	6	12	a
2742	compose	1	7	12	a
2725	compose	0	10	12	a
2770	compose	1	11	12	a
2829	compose	1	2	12	a
2766	compose	1	2	12	a
2797	compose	1	2	12	a
2713	compose	1	2	12	a
0	verbs	1	0	12	p
3046	verbs	1	13	12	A
2937	verbs	1	2	12	A
2972	verbs	1	1	12	A
3069	verbs	1	2	12	A
2903	verbs	1	2	12	A
2939	verbs	1	2	12	A
2904	verbs	1	1	12	A
2887	verbs	0	43	12	A
3086	verbs	1	7	12	A
3035	verbs	1	2	12	A
2918	verbs	1	2	12	A
3107	verbs	1	2	12	A
3116	verbs	1	2	12	A
2990	verbs	1	2	12	A
2982	verbs	1	1	12	A
2943	verbs	1	1	12	A
2948	verbs	1	1	12	A
2933	verbs	1	2	12	A
2909	verbs	1	1	12	A
3108	verbs	1	1	12	A
0	verbs	1	0	12	p
2778	compose	1	4	12	a
2762	compose	1	3	12	a
2784	compose	1	3	12	a
2755	compose	1	10	12	a
2813	compose	0	5	12	a
2792	compose	1	3	12	a
2842	compose	1	2	12	a
514	review	1	5	13	a
519	review	0	8	13	a
520	review	1	3	13	a
532	review	1	3	13	a
546	review	1	5	13	a
550	review	1	3	13	a
555	review	0	11	13	a
561	review	1	6	13	a
572	review	1	9	13	a
577	review	1	5	13	a
592	review	1	8	13	a
3011	verbs	1	3	13	a
3083	verbs	1	2	13	p
2979	verbs	1	4	13	a
3120	verbs	1	3	13	p
2942	verbs	1	2	13	p
3036	verbs	1	2	13	a
2940	verbs	1	2	13	a
3101	verbs	1	4	13	a
3079	verbs	1	4	13	p
3072	verbs	1	4	13	a
3081	verbs	1	2	13	p
2980	verbs	1	2	13	p
2990	verbs	1	1	13	p
2869	verbs	0	11	13	a
3001	verbs	1	2	13	p
2863	verbs	1	1	13	a
3074	verbs	1	5	13	a
2924	verbs	1	5	13	p
2951	verbs	1	2	13	p
2953	verbs	1	1	13	p
0	verbs	1	30	13	p
3358	listen	1	8	13	p
3420	listen	1	17	13	p
3515	listen	1	8	13	p
3206	listen	1	3	13	p
3257	listen	1	6	13	p
3464	listen	1	8	13	p
3295	listen	1	4	13	p
3429	listen	1	3	13	p
3172	listen	1	6	13	p
3156	listen	1	7	13	p
3343	listen	1	5	13	p
3173	listen	1	5	13	p
3405	listen	1	4	13	p
3284	listen	1	6	13	p
3391	listen	1	6	13	p
3196	listen	1	7	13	p
3468	listen	1	7	13	p
3442	listen	1	4	13	p
3125	listen	1	4	13	p
3252	listen	1	12	13	p
0	listen	1	23	13	p
2758	compose	1	5	13	a
2731	compose	1	3	13	a
2813	compose	1	2	13	a
2747	compose	1	5	13	a
2793	compose	1	7	13	a
2812	compose	1	2	13	a
2775	compose	1	4	13	a
2780	compose	1	4	13	a
2705	compose	1	12	13	a
2765	compose	1	7	13	a
2837	compose	1	13	13	a
2735	compose	1	7	13	a
2708	compose	1	3	13	a
2794	compose	1	5	13	a
2719	compose	1	3	13	a
2827	compose	1	5	13	a
2740	compose	1	2	13	a
2826	compose	1	29	13	a
2841	compose	1	2	13	a
2816	compose	1	7	13	a
0	listen	1	0	13	p
0	verbs	1	0	13	p
0	verbs	1	0	13	p
0	verbs	1	0	13	p
0	verbs	1	0	13	p
0	verbs	1	0	13	p
0	verbs	1	0	14	p
310	review	1	4	14	a
363	review	1	3	14	a
366	review	1	3	14	a
375	review	1	5	14	a
376	review	1	4	14	a
377	review	0	7	14	a
378	review	1	9	14	a
384	review	1	4	14	a
399	review	1	7	14	a
401	review	1	3	14	a
600	review	1	7	14	a
620	review	1	32	14	a
626	review	1	4	14	a
674	review	1	5	14	a
717	review	1	4	14	a
725	review	1	3	14	a
726	review	1	3	14	a
738	review	1	4	14	a
742	review	0	8	14	a
2882	verbs	1	4	14	A
2902	verbs	1	5	14	A
3121	verbs	0	4	14	A
3011	verbs	1	2	14	A
3050	verbs	1	2	14	A
3086	verbs	1	9	14	A
3029	verbs	1	5	14	A
2981	verbs	1	2	14	A
2973	verbs	1	2	14	A
3007	verbs	1	3	14	A
2992	verbs	1	2	14	A
2926	verbs	1	2	14	A
3052	verbs	1	2	14	A
3116	verbs	1	2	14	A
3012	verbs	1	2	14	A
3075	verbs	1	4	14	A
2969	verbs	1	2	14	A
2942	verbs	1	2	14	A
2997	verbs	1	3	14	A
3060	verbs	1	17	14	A
3058	verbs	1	10	14	P
3099	verbs	1	3	14	P
3059	verbs	1	2	14	P
2904	verbs	1	2	14	P
2933	verbs	1	2	14	P
3064	verbs	1	2	14	P
3100	verbs	1	2	14	P
3060	verbs	1	2	14	P
3097	verbs	1	1	14	P
2883	verbs	1	1	14	P
3061	verbs	1	1	14	P
2930	verbs	1	1	14	P
2954	verbs	1	2	14	P
2946	verbs	1	1	14	P
2939	verbs	1	1	14	P
2938	verbs	1	2	14	P
2864	verbs	1	2	14	P
2949	verbs	1	1	14	P
3063	verbs	1	1	14	P
3102	verbs	1	2	14	P
0	verbs	1	19	14	p
3346	listen	1	9	14	p
3262	listen	1	4	14	p
3472	listen	1	4	14	p
3374	listen	1	5	14	p
3434	listen	1	15	14	p
3340	listen	1	12	14	p
3234	listen	1	5	14	p
3299	listen	1	4	14	p
3215	listen	1	5	14	p
3492	listen	1	4	14	p
3174	listen	1	4	14	p
3297	listen	1	14	14	p
3485	listen	1	5	14	p
3410	listen	1	4	14	p
3382	listen	1	7	14	p
3427	listen	1	5	14	p
3388	listen	1	11	14	p
3287	listen	1	3	14	p
3313	listen	1	4	14	p
3471	listen	1	28	14	p
0	listen	1	28	14	p
2820	compose	1	6	14	a
2813	compose	1	14	14	a
2781	compose	1	4	14	a
2812	compose	1	2	14	a
2769	compose	1	2	14	a
2764	compose	1	2	14	a
2738	compose	1	2	14	a
2730	compose	1	3	14	a
2765	compose	1	7	14	a
2811	compose	1	4	14	a
2771	compose	1	3	14	a
2775	compose	1	5	14	a
2830	compose	1	7	14	a
2693	compose	1	6	14	a
2794	compose	1	6	14	a
2689	compose	1	4	14	a
2686	compose	1	2	14	a
2757	compose	1	5	14	a
2734	compose	1	26	14	a
2714	compose	1	6	14	a
0	verbs	1	0	14	p
2977	verbs	1	4	14	P
2978	verbs	1	5	14	P
0	verbs	1	2	14	p
0	verbs	1	0	14	p
0	verbs	1	0	14	p
3041	verbs	1	57	14	P
0	verbs	1	2	14	p
0	listen	1	0	14	p
406	review	1	5	16	a
419	review	1	4	16	a
424	review	1	5	16	a
432	review	1	3	16	a
435	review	1	5	16	a
453	review	1	8	16	a
454	review	1	3	16	a
468	review	1	4	16	a
474	review	1	3	16	a
475	review	1	8	16	a
484	review	1	3	16	a
2924	verbs	1	20	16	a
2987	verbs	1	4	16	a
2939	verbs	1	2	16	p
3037	verbs	1	2	16	a
3052	verbs	1	2	16	a
2970	verbs	1	1	16	a
3017	verbs	1	1	16	a
2881	verbs	1	4	16	a
2936	verbs	1	1	16	p
2902	verbs	1	2	16	p
3051	verbs	1	3	16	a
2861	verbs	1	2	16	p
3082	verbs	1	3	16	p
2898	verbs	1	10	16	a
2895	verbs	1	8	16	a
2868	verbs	1	11	16	a
3100	verbs	1	2	16	a
3114	verbs	1	1	16	p
2988	verbs	1	11	16	a
2960	verbs	1	1	16	p
0	verbs	1	14	16	p
3167	listen	1	12	16	p
3461	listen	1	6	16	p
3494	listen	1	4	16	p
3438	listen	1	6	16	p
3172	listen	1	6	16	p
3209	listen	1	13	16	p
3235	listen	1	5	16	p
3488	listen	1	4	16	p
3317	listen	1	4	16	p
3319	listen	1	3	16	p
3412	listen	1	5	16	p
3310	listen	1	6	16	p
3271	listen	1	4	16	p
3510	listen	1	9	16	p
3323	listen	1	7	16	p
3148	listen	1	5	16	p
3527	listen	1	7	16	p
3536	listen	1	4	16	p
3222	listen	1	6	16	p
3327	listen	1	6	16	p
0	listen	1	24	16	p
0	listen	1	0	17	p
26	review	1	4	17	a
27	review	1	8	17	a
28	review	1	11	17	a
30	review	1	3	17	a
31	review	1	3	17	a
77	review	1	4	17	a
82	review	1	3	17	a
93	review	1	3	17	a
94	review	1	3	17	a
104	review	1	4	17	a
146	review	1	2	17	a
150	review	1	4	17	a
499	review	1	4	17	a
502	review	1	2	17	a
508	review	1	4	17	a
514	review	1	3	17	a
519	review	1	2	17	a
520	review	1	2	17	a
532	review	1	2	17	a
546	review	1	3	17	a
550	review	1	4	17	a
3081	verbs	1	3	17	A
2962	verbs	1	2	17	A
2932	verbs	1	1	17	A
2952	verbs	1	1	17	A
2904	verbs	1	1	17	A
3064	verbs	1	2	17	A
3102	verbs	1	2	17	A
2907	verbs	1	2	17	A
2863	verbs	1	4	17	A
3098	verbs	1	2	17	A
2861	verbs	1	1	17	A
2950	verbs	1	1	17	A
2882	verbs	1	1	17	A
